Time CPU_mW GPU_mW Total_mW
54890 308 0 308
54900 195 0 195
54910 239 0 239
54920 203 0 203
54930 206 0 206
54940 255 0 255
54950 254 0 254
54960 206 0 206
54970 311 0 311
54980 311 0 311
54990 632 53 685
55000 476 0 476
55010 627 0 627
55020 631 0 631
55030 611 0 611
55040 571 0 571
55050 485 0 485
55060 624 0 624
55070 362 0 362
55080 261 0 261
55090 245 0 245
55100 242 0 242
55110 331 0 331
55120 261 0 261
55130 355 0 355
55140 288 0 288
55150 144 0 144
55160 301 0 301
55170 192 0 192
55180 255 0 255
55190 250 0 250
55200 292 0 292
55210 478 0 478
55220 458 0 458
55230 889 0 889
55240 885 0 885
55250 896 0 896
55260 1027 0 1027
55270 1417 0 1417
55280 1070 0 1070
55290 1806 0 1806
55300 1568 0 1568
55310 2066 0 2066
55320 2609 0 2609
55330 3039 0 3039
55340 1821 0 1821
55350 3100 0 3100
55360 1870 0 1870
55370 2800 0 2800
55380 2110 0 2110
55390 2680 53 2732
55400 2023 0 2023
55410 1549 0 1549
55420 670 0 670
55430 413 0 413
55440 297 0 297
55450 208 0 208
55460 263 0 263
55470 289 0 289
55480 247 0 247
55490 205 0 205
55500 257 0 257
55510 262 0 262
55520 207 0 207
55530 271 0 271
55540 419 0 419
55550 261 0 261
55560 371 0 371
55570 204 0 204
55580 324 0 324
55590 192 0 192
55600 253 0 253
55610 345 0 345
55620 246 0 246
55630 212 0 212
55640 265 0 265
55650 265 0 265
55660 251 0 251
55670 264 0 264
55680 310 0 310
55690 195 0 195
55700 307 0 307
55710 716 0 716
55720 303 0 303
55730 257 0 257
55740 201 0 201
55750 254 0 254
55760 268 0 268
55770 306 0 306
55780 266 0 266
55790 206 0 206
55800 262 0 262
55810 260 0 260
55820 353 0 353
55830 209 0 209
55840 263 0 263
55850 377 0 377
55860 686 0 686
55870 843 0 843
55880 627 0 627
55890 886 0 886
55900 927 0 927
55910 922 0 922
55920 911 0 911
55930 928 0 928
55940 1120 0 1120
55950 1917 0 1917
55960 2930 0 2930
55970 3963 0 3963
55980 3503 0 3503
55990 974 0 974
56000 886 0 886
56010 457 0 457
56020 926 0 926
56030 869 0 869
56040 1106 0 1106
56050 1309 52 1362
56060 715 165 879
56070 281 0 281
56080 290 0 290
56090 344 0 344
56100 361 0 361
56110 405 0 405
56120 306 0 306
56130 408 0 408
56140 479 0 479
56150 418 0 418
56160 369 0 369
56170 463 0 463
56180 848 0 848
56190 807 0 807
56200 623 0 623
56210 932 52 984
56220 760 152 911
56230 724 0 724
56240 686 0 686
56250 587 98 685
56260 751 0 751
56270 662 0 662
56280 629 0 629
56290 463 0 463
56300 340 0 340
56310 619 0 619
56320 775 0 775
56330 587 0 587
56340 467 0 467
56350 450 0 450
56360 515 0 515
56370 308 0 308
56380 612 0 612
56390 368 0 368
56400 420 0 420
56410 431 0 431
56420 305 0 305
56430 358 0 358
56440 306 0 306
56450 351 0 351
56460 381 0 381
56470 423 159 582
56480 311 52 363
56490 204 0 204
56500 260 0 260
56510 1068 0 1068
56520 1092 0 1092
56530 1410 0 1410
56540 1947 0 1947
56550 2487 0 2487
56560 1419 0 1419
56570 1199 0 1199
56580 2959 0 2959
56590 5285 0 5285
56600 4790 0 4790
56610 5213 0 5213
56620 6457 0 6457
56630 4661 0 4661
56640 4598 0 4598
56650 4683 0 4683
56660 5153 0 5153
56670 5549 0 5549
56680 7182 0 7182
56690 7215 0 7215
56700 6451 63 6515
56710 4263 125 4389
56720 4571 0 4571
56730 9467 0 9467
56740 8901 0 8901
56750 7572 0 7572
56760 4895 0 4895
56770 8131 0 8131
56780 9143 0 9143
56790 9089 120 9209
56800 8073 0 8073
56810 6001 607 6608
56820 4404 133 4537
56830 6007 414 6422
56840 8043 277 8320
56850 6119 515 6634
56860 4838 199 5037
56870 4274 712 4986
56880 3835 529 4364
56890 3342 134 3475
56900 6681 591 7272
56910 1188 283 1471
56920 1786 525 2312
56930 901 0 901
56940 1471 218 1689
56950 448 0 448
56960 1154 165 1318
56970 489 0 489
56980 272 0 272
56990 425 0 425
57000 597 0 597
57010 408 0 408
57020 984 0 984
57030 1850 0 1850
57040 852 0 852
57050 705 163 868
57060 235 0 235
57070 577 0 577
57080 856 0 856
57090 7027 268 7295
57100 5127 0 5127
57110 7125 0 7125
57120 6735 365 7100
57130 5607 409 6016
57140 4736 0 4736
57150 6842 0 6842
57160 4282 0 4282
57170 3393 0 3393
57180 1931 0 1931
57190 1617 0 1617
57200 1665 0 1665
57210 1181 0 1181
57220 1313 0 1313
57230 921 0 921
57240 758 0 758
57250 984 0 984
57260 901 0 901
57270 939 0 939
57280 868 0 868
57290 646 0 646
57300 1069 0 1069
57310 1477 0 1477
57320 1004 0 1004
57330 1245 0 1245
57340 788 0 788
57350 1286 0 1286
57360 886 0 886
57370 719 0 719
57380 582 0 582
57390 857 0 857
57400 953 0 953
57410 1813 0 1813
57420 2051 0 2051
57430 2153 0 2153
57440 2533 0 2533
57450 2481 0 2481
57460 2525 0 2525
57470 2137 0 2137
57480 2311 0 2311
57490 1905 0 1905
57500 2355 0 2355
57510 2563 0 2563
57520 2035 0 2035
57530 1462 0 1462
57540 877 0 877
57550 1216 0 1216
57560 747 0 747
57570 1006 0 1006
57580 1018 0 1018
57590 874 0 874
57600 592 0 592
57610 1109 0 1109
57620 1131 0 1131
57630 920 0 920
57640 768 0 768
57650 625 0 625
57660 671 0 671
57670 573 0 573
57680 322 0 322
57690 1867 207 2074
57700 1962 0 1962
57710 734 0 734
57720 1152 58 1210
57730 1098 0 1098
57740 754 0 754
57750 1603 283 1886
57760 998 0 998
57770 1609 0 1609
57780 1200 0 1200
57790 2362 107 2470
57800 1013 0 1013
57810 745 0 745
57820 431 0 431
57830 555 0 555
57840 245 0 245
57850 661 0 661
57860 327 0 327
57870 154 0 154
57880 252 0 252
57890 306 0 306
57900 289 0 289
57910 257 0 257
57920 357 0 357
57930 510 0 510
57940 202 0 202
57950 618 0 618
57960 328 0 328
57970 329 0 329
57980 408 0 408
57990 338 0 338
58000 384 0 384
58010 340 0 340
58020 308 0 308
58030 461 0 461
58040 344 0 344
58050 265 0 265
58060 270 0 270
58070 262 0 262
58080 212 0 212
58090 257 0 257
58100 262 0 262
58110 260 0 260
58120 258 0 258
58130 314 0 314
58140 525 0 525
58150 524 0 524
58160 256 0 256
58170 477 0 477
58180 734 0 734
58190 376 0 376
58200 241 0 241
58210 342 0 342
58220 401 0 401
58230 409 0 409
58240 376 0 376
58250 390 0 390
58260 318 0 318
58270 415 0 415
58280 285 0 285
58290 276 0 276
58300 334 0 334
58310 338 0 338
58320 252 0 252
58330 203 0 203
58340 258 0 258
58350 505 303 809
58360 318 0 318
58370 264 0 264
58380 256 0 256
58390 202 0 202
58400 320 0 320
58410 213 0 213
58420 265 0 265
58430 302 0 302
58440 209 0 209
58450 315 0 315
58460 1072 0 1072
58470 1217 58 1275
58480 250 0 250
58490 458 0 458
58500 807 58 865
58510 400 0 400
58520 444 0 444
58530 290 0 290
58540 728 0 728
58550 250 0 250
58560 429 0 429
58570 314 0 314
58580 258 0 258
58590 255 0 255
58600 369 0 369
58610 375 0 375
58620 812 0 812
58630 809 0 809
58640 553 0 553
58650 249 0 249
58660 320 0 320
58670 296 0 296
58680 603 201 804
58690 542 0 542
58700 261 0 261
58710 321 0 321
58720 256 0 256
58730 575 52 628
58740 489 0 489
58750 718 0 718
58760 599 54 653
58770 754 0 754
58780 560 0 560
58790 819 218 1038
58800 413 0 413
58810 395 0 395
58820 527 0 527
58830 626 0 626
58840 1126 0 1126
58850 384 0 384
58860 252 0 252
58870 257 0 257
58880 257 51 309
58890 353 0 353
58900 373 0 373
58910 295 0 295
58920 365 0 365
58930 197 0 197
58940 314 0 314
58950 320 0 320
58960 264 0 264
58970 265 0 265
58980 265 0 265
58990 424 0 424
59000 261 0 261
59010 256 0 256
59020 476 0 476
59030 929 0 929
59040 735 0 735
59050 348 0 348
59060 653 0 653
59070 363 0 363
59080 380 0 380
59090 325 0 325
59100 272 0 272
59110 244 0 244
59120 248 0 248
59130 253 0 253
59140 293 0 293
59150 396 0 396
59160 1053 0 1053
59170 1644 0 1644
59180 620 0 620
59190 570 0 570
59200 372 0 372
59210 466 0 466
59220 378 0 378
59230 518 0 518
59240 453 0 453
59250 371 0 371
59260 501 0 501
59270 562 0 562
59280 1096 0 1096
59290 1537 0 1537
59300 1477 0 1477
59310 1454 0 1454
59320 2162 0 2162
59330 2363 0 2363
59340 2124 0 2124
59350 2585 0 2585
59360 1929 0 1929
59370 1124 0 1124
59380 594 0 594
59390 3337 0 3337
59400 2232 0 2232
59410 649 0 649
59420 1501 0 1501
59430 2317 0 2317
59440 260 0 260
59450 411 0 411
59460 313 0 313
59470 297 0 297
59480 267 0 267
59490 205 0 205
59500 295 0 295
59510 255 0 255
59520 577 0 577
59530 360 0 360
59540 1364 51 1414
59550 1860 282 2141
59560 1910 53 1963
59570 2450 0 2450
59580 3393 0 3393
59590 4072 0 4072
59600 4777 0 4777
59610 5471 0 5471
59620 1053 0 1053
59630 1385 231 1616
59640 1280 320 1600
59650 919 230 1148
59660 692 148 840
59670 742 371 1113
59680 889 140 1030
59690 826 207 1033
59700 810 231 1041
59710 707 163 871
59720 704 163 867
59730 690 148 838
59740 930 343 1272
59750 1655 0 1655
59760 2010 0 2010
59770 2899 0 2899
59780 3886 0 3886
59790 3080 0 3080
59800 6231 305 6537
59810 3432 0 3432
59820 2003 0 2003
59830 1517 0 1517
59840 1039 0 1039
59850 716 0 716
59860 640 0 640
59870 965 0 965
59880 663 0 663
59890 267 0 267
59900 235 0 235
59910 288 0 288
59920 186 0 186
59930 251 0 251
59940 195 0 195
59950 241 0 241
59960 242 48 291
59970 253 0 253
59980 532 0 532
59990 674 0 674
60000 460 0 460
60010 578 0 578
60020 406 0 406
60030 811 0 811
60040 759 0 759
60050 509 0 509
60060 735 0 735
60070 585 0 585
60080 305 0 305
60090 203 0 203
60100 304 0 304
60110 526 0 526
60120 415 0 415
60130 257 0 257
60140 213 0 213
60150 319 0 319
60160 455 0 455
60170 500 0 500
60180 516 0 516
60190 528 0 528
60200 681 0 681
60210 888 327 1215
60220 553 0 553
60230 616 47 663
60240 360 0 360
60250 530 0 530
60260 527 0 527
60270 579 0 579
60280 538 0 538
60290 467 0 467
60300 460 0 460
60310 364 0 364
60320 651 0 651
60330 369 0 369
60340 420 0 420
60350 466 0 466
60360 302 0 302
60370 307 0 307
60380 268 0 268
60390 539 0 539
60400 475 0 475
60410 393 0 393
60420 533 0 533
60430 422 0 422
60440 485 0 485
60450 432 0 432
60460 277 0 277
60470 261 0 261
60480 211 0 211
60490 261 0 261
60500 162 0 162
60510 318 0 318
60520 203 0 203
60530 242 0 242
60540 290 0 290
60550 259 0 259
60560 261 0 261
60570 304 0 304
60580 644 0 644
60590 1201 0 1201
60600 1310 0 1310
60610 2190 0 2190
60620 2771 0 2771
60630 3442 0 3442
60640 824 0 824
60650 807 0 807
60660 1129 0 1129
60670 905 266 1171
60680 617 411 1029
60690 615 336 951
60700 683 626 1310
60710 565 206 771
60720 601 273 874
60730 663 276 939
60740 748 199 947
60750 591 246 837
60760 707 544 1251
60770 668 278 947
60780 832 277 1110
60790 907 567 1474
60800 736 210 946
60810 918 172 1090
60820 684 147 830
60830 797 171 968
60840 863 162 1024
60850 1351 169 1520
60860 898 168 1066
60870 1077 108 1184
60880 1077 103 1180
60890 691 92 783
60900 854 100 954
60910 820 205 1025
60920 805 95 899
60930 1664 54 1717
60940 1279 0 1279
60950 1231 0 1231
60960 1623 0 1623
60970 5231 0 5231
60980 4455 0 4455
60990 5210 306 5516
61000 4294 0 4294
61010 5102 0 5102
61020 5779 0 5779
61030 3486 0 3486
61040 2208 0 2208
61050 1288 0 1288
61060 2553 0 2553
61070 1842 0 1842
61080 1612 0 1612
61090 752 0 752
61100 455 0 455
61110 801 0 801
61120 818 0 818
61130 999 0 999
61140 1568 0 1568
61150 1305 0 1305
61160 1324 0 1324
61170 1098 0 1098
61180 524 0 524
61190 632 0 632
61200 592 0 592
61210 521 0 521
61220 751 0 751
61230 570 0 570
61240 465 0 465
61250 376 0 376
61260 464 0 464
61270 425 0 425
61280 581 0 581
61290 423 0 423
61300 371 0 371
61310 379 0 379
61320 154 0 154
61330 271 0 271
61340 199 0 199
61350 209 0 209
61360 379 0 379
61370 197 0 197
61380 269 0 269
61390 150 0 150
61400 300 0 300
61410 261 0 261
61420 252 0 252
61430 376 0 376
61440 293 0 293
61450 404 0 404
61460 456 0 456
61470 533 0 533
61480 511 0 511
61490 525 0 525
61500 641 0 641
61510 615 0 615
61520 519 0 519
61530 480 0 480
61540 361 0 361
61550 469 0 469
61560 424 0 424
61570 424 0 424
61580 312 0 312
61590 471 0 471
61600 527 0 527
61610 428 0 428
61620 587 0 587
61630 400 0 400
61640 656 0 656
61650 463 0 463
61660 455 0 455
61670 603 0 603
61680 613 0 613
61690 875 103 978
61700 484 0 484
61710 535 0 535
61720 495 0 495
61730 426 0 426
61740 406 0 406
61750 207 0 207
61760 309 0 309
61770 214 0 214
61780 241 0 241
61790 201 0 201
61800 204 0 204
61810 355 0 355
61820 301 0 301
61830 340 0 340
61840 200 0 200
61850 270 0 270
61860 205 0 205
61870 785 0 785
61880 1381 0 1381
61890 2239 328 2567
61900 2161 111 2271
61910 3067 0 3067
61920 4181 0 4181
61930 5327 0 5327
61940 1430 0 1430
61950 1828 177 2005
61960 2556 160 2716
61970 1864 408 2272
61980 1974 152 2126
61990 2330 171 2501
62000 2086 356 2442
62010 2679 175 2853
62020 2687 172 2859
62030 2512 148 2660
62040 3449 111 3561
62050 2456 51 2507
62060 5017 251 5268
62070 7437 177 7614
62080 8014 164 8177
62090 7753 180 7934
62100 7195 0 7195
62110 4084 0 4084
62120 3635 0 3635
62130 4519 0 4519
62140 4549 0 4549
62150 4356 0 4356
62160 4293 0 4293
62170 4325 0 4325
62180 1626 0 1626
62190 987 0 987
62200 459 0 459
62210 373 0 373
62220 439 0 439
62230 478 0 478
62240 316 0 316
62250 457 0 457
62260 420 0 420
62270 312 0 312
62280 258 0 258
62290 357 0 357
62300 390 0 390
62310 398 0 398
62320 372 0 372
62330 412 0 412
62340 319 0 319
62350 480 0 480
62360 640 0 640
62370 687 0 687
62380 524 0 524
62390 467 0 467
62400 417 0 417
62410 516 0 516
62420 975 154 1129
62430 885 0 885
62440 631 0 631
62450 684 0 684
62460 415 156 571
62470 425 0 425
62480 247 0 247
62490 219 0 219
62500 259 0 259
62510 236 0 236
62520 407 0 407
62530 552 0 552
62540 684 0 684
62550 538 0 538
62560 473 0 473
62570 641 0 641
62580 888 0 888
62590 766 0 766
62600 450 150 599
62610 916 0 916
62620 555 0 555
62630 523 0 523
62640 585 0 585
62650 317 0 317
62660 473 0 473
62670 297 0 297
62680 421 0 421
62690 419 0 419
62700 373 0 373
62710 423 0 423
62720 371 0 371
62730 466 0 466
62740 359 0 359
62750 412 0 412
62760 423 0 423
62770 372 0 372
62780 421 0 421
62790 476 0 476
62800 295 0 295
62810 215 0 215
62820 252 0 252
62830 301 0 301
62840 319 0 319
62850 429 0 429
62860 415 0 415
62870 513 51 564
62880 411 0 411
62890 604 101 704
62900 402 0 402
62910 421 53 473
62920 504 0 504
62930 478 0 478
62940 463 0 463
62950 404 0 404
62960 477 0 477
62970 353 0 353
62980 323 0 323
62990 316 0 316
63000 318 0 318
63010 233 0 233
63020 252 0 252
63030 268 0 268
63040 474 0 474
63050 323 108 431
63060 317 0 317
63070 254 0 254
63080 307 0 307
63090 357 0 357
63100 935 52 987
63110 1126 0 1126
63120 867 347 1213
63130 861 377 1238
63140 680 340 1021
63150 557 506 1063
63160 602 274 876
63170 606 202 808
63180 699 186 886
63190 666 513 1179
63200 822 257 1079
63210 651 271 922
63220 580 483 1062
63230 575 261 836
63240 593 216 809
63250 616 154 769
63260 615 256 871
63270 581 158 739
63280 686 158 845
63290 529 48 577
63300 776 97 872
63310 873 273 1146
63320 708 94 803
63330 704 101 804
63340 597 109 706
63350 732 244 976
63360 955 106 1061
63370 1533 0 1533
63380 1317 0 1317
63390 3348 0 3348
63400 3360 0 3360
63410 1556 0 1556
63420 485 0 485
63430 355 0 355
63440 366 0 366
63450 236 0 236
63460 301 0 301
63470 251 0 251
63480 263 0 263
63490 257 0 257
63500 155 0 155
63510 404 0 404
63520 291 0 291
63530 203 0 203
63540 375 0 375
63550 375 0 375
63560 1019 0 1019
63570 273 0 273
63580 302 0 302
63590 207 0 207
63600 365 0 365
63610 373 0 373
63620 404 0 404
63630 480 0 480
63640 525 0 525
63650 488 0 488
63660 331 0 331
63670 323 0 323
63680 308 0 308
63690 264 0 264
63700 266 0 266
63710 213 0 213
63720 303 0 303
63730 212 0 212
63740 212 0 212
63750 314 0 314
63760 267 0 267
63770 249 0 249
63780 192 0 192
63790 307 0 307
63800 214 0 214
63810 249 0 249
63820 258 0 258
63830 207 0 207
63840 612 0 612
63850 528 0 528
63860 379 0 379
63870 250 0 250
63880 691 0 691
63890 263 0 263
63900 303 0 303
63910 199 0 199
63920 215 0 215
63930 255 0 255
63940 263 0 263
63950 210 0 210
63960 260 0 260
63970 250 0 250
63980 321 0 321
63990 290 0 290
64000 252 0 252
64010 359 0 359
64020 420 0 420
64030 418 0 418
64040 428 0 428
64050 363 0 363
64060 369 0 369
64070 367 0 367
64080 484 0 484
64090 530 0 530
64100 483 0 483
64110 413 0 413
64120 419 0 419
64130 252 0 252
64140 253 0 253
64150 207 0 207
64160 205 0 205
64170 358 0 358
64180 508 0 508
64190 462 0 462
64200 488 0 488
64210 414 0 414
64220 358 0 358
64230 309 0 309
64240 402 0 402
64250 436 0 436
64260 471 0 471
64270 503 0 503
64280 358 0 358
64290 466 0 466
64300 369 0 369
64310 265 0 265
64320 256 0 256
64330 202 0 202
64340 211 0 211
64350 204 0 204
64360 290 0 290
64370 246 0 246
64380 203 0 203
64390 254 0 254
64400 205 0 205
64410 255 0 255
64420 657 51 708
64430 623 0 623
64440 242 0 242
64450 202 0 202
64460 306 0 306
64470 400 0 400
64480 940 0 940
64490 1185 0 1185
64500 2136 0 2136
64510 929 0 929
64520 293 0 293
64530 785 0 785
64540 1006 0 1006
64550 1015 0 1015
64560 1013 0 1013
64570 1179 0 1179
64580 1881 0 1881
64590 3369 0 3369
64600 2669 0 2669
64610 2099 0 2099
64620 2690 0 2690
64630 3429 0 3429
64640 5349 0 5349
64650 1187 0 1187
64660 615 0 615
64670 818 0 818
64680 417 0 417
64690 273 0 273
64700 244 0 244
64710 313 0 313
64720 266 0 266
64730 256 0 256
64740 351 0 351
64750 265 0 265
64760 428 0 428
64770 450 0 450
64780 526 0 526
64790 527 0 527
64800 403 0 403
64810 462 0 462
64820 399 0 399
64830 520 0 520
64840 534 0 534
64850 526 0 526
64860 476 0 476
64870 295 0 295
64880 405 0 405
64890 429 0 429
64900 535 0 535
64910 377 0 377
64920 470 0 470
64930 659 0 659
64940 691 0 691
64950 1355 0 1355
64960 781 0 781
64970 784 0 784
64980 471 0 471
64990 373 0 373
65000 382 0 382
65010 407 0 407
65020 253 0 253
65030 308 0 308
65040 209 0 209
65050 323 0 323
65060 210 0 210
65070 316 0 316
65080 357 0 357
65090 202 0 202
65100 372 0 372
65110 374 0 374
65120 948 0 948
65130 928 0 928
65140 3983 42 4025
65150 4525 41 4566
65160 5341 119 5460
65170 4410 0 4410
65180 5131 0 5131
65190 5657 66 5723
65200 2975 441 3415
65210 2413 337 2749
65220 4530 0 4530
65230 2258 0 2258
65240 1498 0 1498
65250 907 0 907
65260 818 0 818
65270 1022 0 1022
65280 845 0 845
65290 1356 0 1356
65300 1697 0 1697
65310 3335 0 3335
65320 1780 0 1780
65330 1177 0 1177
65340 972 0 972
65350 1004 0 1004
65360 1236 0 1236
65370 991 0 991
65380 1041 0 1041
65390 1094 0 1094
65400 1173 51 1224
65410 979 0 979
65420 1050 0 1050
65430 865 0 865
65440 972 0 972
65450 1140 0 1140
65460 1632 0 1632
65470 2762 0 2762
65480 5358 0 5358
65490 6570 53 6623
65500 4262 0 4262
65510 4071 233 4303
65520 4118 0 4118
65530 4949 0 4949
65540 5909 351 6260
65550 4252 0 4252
65560 3471 0 3471
65570 3956 0 3956
65580 4076 0 4076
65590 5224 0 5224
65600 6389 0 6389
65610 3477 0 3477
65620 3720 0 3720
65630 4117 0 4117
65640 3005 0 3005
65650 4219 0 4219
65660 5385 0 5385
65670 4636 0 4636
65680 5146 0 5146
65690 3497 0 3497
65700 4351 0 4351
65710 4116 0 4116
65720 4561 0 4561
65730 4610 0 4610
65740 5832 0 5832
65750 5124 0 5124
65760 5269 303 5572
65770 4516 0 4516
65780 5474 0 5474
65790 6243 0 6243
65800 4272 237 4510
65810 4904 0 4904
65820 5017 0 5017
65830 7302 0 7302
65840 6426 0 6426
65850 6499 295 6794
65860 5507 275 5782
65870 4948 530 5478
65880 3376 225 3601
65890 2972 238 3210
65900 5047 174 5221
65910 2144 0 2144
65920 1553 115 1668
65930 1211 0 1211
65940 2042 175 2217
65950 2901 264 3164
65960 1755 117 1872
65970 2103 443 2546
65980 2541 236 2778
65990 1567 0 1567
66000 1850 146 1996
66010 837 0 837
66020 1181 376 1556
66030 1633 0 1633
66040 1601 110 1711
66050 1181 107 1288
66060 586 0 586
66070 1049 105 1154
66080 693 0 693
66090 1032 155 1187
66100 947 142 1089
66110 931 164 1096
66120 611 167 777
66130 865 0 865
66140 609 0 609
66150 945 0 945
66160 1059 0 1059
66170 597 0 597
66180 559 0 559
66190 596 0 596
66200 404 0 404
66210 664 0 664
66220 521 0 521
66230 584 0 584
66240 209 0 209
66250 266 0 266
66260 345 0 345
66270 256 0 256
66280 209 0 209
66290 209 0 209
66300 270 0 270
66310 203 0 203
66320 347 0 347
66330 212 0 212
66340 319 0 319
66350 603 0 603
66360 461 0 461
66370 666 0 666
66380 546 0 546
66390 561 0 561
66400 696 0 696
66410 358 0 358
66420 811 0 811
66430 500 0 500
66440 720 0 720
66450 917 0 917
66460 1174 0 1174
66470 740 0 740
66480 565 0 565
66490 688 0 688
66500 595 0 595
66510 610 0 610
66520 665 0 665
66530 665 0 665
66540 785 0 785
66550 626 0 626
66560 784 0 784
66570 802 0 802
66580 747 0 747
66590 962 0 962
66600 937 0 937
66610 1363 0 1363
66620 1562 0 1562
66630 2043 54 2097
66640 1808 0 1808
66650 1522 0 1522
66660 1191 466 1657
66670 815 0 815
66680 939 0 939
66690 956 112 1068
66700 923 0 923
66710 1208 0 1208
66720 801 141 943
66730 879 0 879
66740 702 0 702
66750 903 0 903
66760 921 0 921
66770 843 0 843
66780 1006 0 1006
66790 980 0 980
66800 1131 54 1185
66810 1075 0 1075
66820 1287 0 1287
66830 1573 0 1573
66840 921 0 921
66850 709 0 709
66860 626 0 626
66870 912 0 912
66880 786 0 786
66890 686 0 686
66900 792 0 792
66910 744 0 744
66920 768 0 768
66930 617 0 617
66940 765 0 765
66950 972 0 972
66960 743 0 743
66970 719 0 719
66980 611 0 611
66990 699 0 699
67000 618 0 618
67010 1375 51 1426
67020 1531 0 1531
67030 1757 227 1984
67040 3883 0 3883
67050 3523 0 3523
67060 3594 0 3594
67070 1885 228 2113
67080 1885 426 2311
67090 3166 226 3392
67100 1213 0 1213
67110 1773 489 2262
67120 2653 404 3057
67130 3732 848 4581
67140 1596 0 1596
67150 2178 516 2694
67160 1458 467 1925
67170 1496 0 1496
67180 1423 455 1879
67190 1166 0 1166
67200 1475 430 1906
67210 1249 0 1249
67220 2424 169 2594
67230 1809 0 1809
67240 1806 0 1806
67250 1180 0 1180
67260 578 0 578
67270 641 0 641
67280 519 0 519
67290 653 0 653
67300 532 0 532
67310 626 0 626
67320 900 0 900
67330 571 0 571
67340 427 0 427
67350 633 0 633
67360 466 0 466
67370 410 0 410
67380 782 0 782
67390 850 0 850
67400 768 0 768
67410 551 0 551
67420 461 0 461
67430 510 0 510
67440 957 0 957
67450 679 0 679
67460 588 0 588
67470 447 0 447
67480 435 0 435
67490 425 0 425
67500 369 0 369
67510 457 0 457
67520 582 0 582
67530 398 0 398
67540 432 0 432
67550 302 0 302
67560 307 0 307
67570 312 0 312
67580 316 0 316
67590 314 0 314
67600 426 0 426
67610 401 0 401
67620 318 0 318
67630 311 0 311
67640 198 0 198
67650 203 0 203
67660 253 0 253
67670 154 0 154
67680 318 0 318
67690 215 0 215
67700 408 0 408
67710 371 0 371
67720 323 0 323
67730 358 0 358
67740 393 0 393
67750 573 0 573
67760 522 0 522
67770 847 0 847
67780 1624 0 1624
67790 1201 0 1201
67800 505 0 505
67810 741 0 741
67820 444 0 444
67830 191 0 191
67840 296 0 296
67850 272 0 272
67860 339 0 339
67870 365 0 365
67880 318 0 318
67890 255 0 255
67900 548 0 548
67910 941 0 941
67920 936 0 936
67930 1789 0 1789
67940 1255 48 1303
67950 498 0 498
67960 520 0 520
67970 417 0 417
67980 530 0 530
67990 373 0 373
68000 536 0 536
68010 430 0 430
68020 694 0 694
68030 676 0 676
68040 790 0 790
68050 694 0 694
68060 375 0 375
68070 467 0 467
68080 377 0 377
68090 363 0 363
68100 352 0 352
68110 367 52 420
68120 310 0 310
68130 265 0 265
68140 412 0 412
68150 417 0 417
68160 260 0 260
68170 527 0 527
68180 851 0 851
68190 1978 0 1978
68200 3019 0 3019
68210 3949 0 3949
68220 5058 0 5058
68230 6362 0 6362
68240 5294 0 5294
68250 3015 0 3015
68260 5203 0 5203
68270 3633 0 3633
68280 1642 0 1642
68290 3502 0 3502
68300 4190 0 4190
68310 2434 0 2434
68320 1023 0 1023
68330 768 0 768
68340 874 0 874
68350 945 0 945
68360 634 0 634
68370 717 0 717
68380 624 0 624
68390 451 0 451
68400 362 0 362
68410 369 0 369
68420 450 0 450
68430 354 0 354
68440 629 0 629
68450 1269 0 1269
68460 959 0 959
68470 663 0 663
68480 846 0 846
68490 733 0 733
68500 607 0 607
68510 3854 32 3886
68520 6243 114 6357
68530 4694 0 4694
68540 5096 0 5096
68550 3291 112 3402
68560 3454 540 3993
68570 4458 0 4458
68580 1345 0 1345
68590 603 0 603
68600 730 0 730
68610 824 0 824
68620 724 0 724
68630 1058 0 1058
68640 635 0 635
68650 728 0 728
68660 573 172 745
68670 636 0 636
68680 882 0 882
68690 748 0 748
68700 730 0 730
68710 815 0 815
68720 582 0 582
68730 785 0 785
68740 750 0 750
68750 541 0 541
68760 742 0 742
68770 501 0 501
68780 500 0 500
68790 563 0 563
68800 560 0 560
68810 453 0 453
68820 374 0 374
68830 637 0 637
68840 361 0 361
68850 505 0 505
68860 539 0 539
68870 442 0 442
68880 413 0 413
68890 353 0 353
68900 356 0 356
68910 415 0 415
68920 312 0 312
68930 374 0 374
68940 479 0 479
68950 575 0 575
68960 357 0 357
68970 458 0 458
68980 416 0 416
68990 312 0 312
69000 417 0 417
69010 477 0 477
69020 415 0 415
69030 526 0 526
69040 790 0 790
69050 548 0 548
69060 775 0 775
69070 409 0 409
69080 371 0 371
69090 308 0 308
69100 417 0 417
69110 355 0 355
69120 373 0 373
69130 369 0 369
69140 412 0 412
69150 428 0 428
69160 461 0 461
69170 679 0 679
69180 318 0 318
69190 478 0 478
69200 793 0 793
69210 1311 0 1311
69220 3454 279 3732
69230 1605 0 1605
69240 3176 0 3176
69250 5420 52 5472
69260 6595 353 6948
69270 1681 0 1681
69280 2695 376 3071
69290 2787 500 3287
69300 2201 400 2601
69310 1652 306 1957
69320 2255 297 2552
69330 2116 137 2253
69340 1385 396 1781
69350 2371 132 2503
69360 1131 314 1445
69370 2000 313 2313
69380 1092 345 1437
69390 1267 749 2016
69400 1173 352 1525
69410 966 268 1234
69420 741 0 741
69430 874 0 874
69440 631 57 688
69450 470 0 470
69460 551 0 551
69470 348 0 348
