Time CPU_mW GPU_mW Total_mW
57640 205 0 205
57650 162 0 162
57660 160 0 160
57670 162 0 162
57680 156 0 156
57690 204 0 204
57700 157 0 157
57710 215 0 215
57720 152 0 152
57730 159 0 159
57740 261 0 261
57750 404 0 404
57760 471 0 471
57770 207 0 207
57780 159 0 159
57790 198 0 198
57800 187 0 187
57810 193 0 193
57820 192 0 192
57830 149 0 149
57840 160 0 160
57850 215 0 215
57860 161 0 161
57870 156 0 156
57880 159 0 159
57890 214 0 214
57900 161 0 161
57910 151 0 151
57920 146 0 146
57930 150 0 150
57940 190 0 190
57950 155 0 155
57960 162 0 162
57970 157 0 157
57980 202 0 202
57990 161 0 161
58000 273 0 273
58010 163 0 163
58020 159 0 159
58030 201 0 201
58040 162 0 162
58050 212 0 212
58060 161 0 161
58070 154 0 154
58080 205 0 205
58090 243 0 243
58100 156 0 156
58110 153 0 153
58120 190 0 190
58130 144 0 144
58140 146 0 146
58150 216 0 216
58160 103 0 103
58170 146 0 146
58180 150 0 150
58190 155 0 155
58200 156 0 156
58210 193 0 193
58220 153 0 153
58230 213 0 213
58240 162 0 162
58250 161 0 161
58260 206 0 206
58270 153 0 153
58280 151 0 151
58290 162 0 162
58300 204 0 204
58310 144 0 144
58320 201 0 201
58330 147 0 147
58340 104 0 104
58350 215 0 215
58360 158 0 158
58370 160 0 160
58380 210 0 210
58390 163 0 163
58400 205 0 205
58410 201 0 201
58420 162 0 162
58430 156 0 156
58440 203 0 203
58450 153 0 153
58460 206 0 206
58470 213 0 213
58480 161 0 161
58490 215 0 215
58500 208 0 208
58510 157 0 157
58520 162 0 162
58530 215 0 215
58540 162 0 162
58550 161 0 161
58560 147 0 147
58570 195 0 195
58580 142 0 142
58590 144 0 144
58600 186 0 186
58610 97 0 97
58620 151 0 151
58630 157 0 157
58640 292 0 292
58650 153 0 153
58660 154 0 154
58670 151 0 151
58680 155 0 155
58690 207 0 207
58700 153 0 153
58710 154 0 154
58720 163 0 163
58730 215 0 215
58740 104 0 104
58750 201 0 201
58760 156 0 156
58770 156 0 156
58780 155 0 155
58790 154 0 154
58800 152 0 152
58810 214 0 214
58820 231 0 231
58830 187 0 187
58840 157 0 157
58850 211 0 211
58860 107 0 107
58870 194 0 194
58880 143 0 143
58890 155 0 155
58900 155 0 155
58910 264 0 264
58920 216 0 216
58930 165 0 165
58940 159 0 159
58950 163 0 163
58960 213 0 213
58970 155 0 155
58980 158 0 158
58990 163 0 163
59000 211 0 211
59010 160 0 160
59020 218 0 218
59030 162 0 162
59040 157 0 157
59050 153 0 153
59060 205 0 205
59070 143 0 143
59080 212 0 212
59090 161 0 161
59100 158 0 158
59110 157 0 157
59120 215 0 215
59130 162 0 162
59140 146 0 146
59150 204 0 204
59160 155 0 155
59170 216 0 216
59180 216 0 216
59190 156 0 156
59200 102 0 102
59210 205 0 205
59220 154 0 154
59230 161 0 161
59240 157 0 157
59250 188 0 188
59260 97 0 97
59270 495 0 495
59280 888 0 888
59290 317 0 317
59300 323 0 323
59310 326 0 326
59320 309 0 309
59330 213 0 213
59340 600 0 600
59350 218 0 218
59360 286 0 286
59370 272 0 272
59380 323 0 323
59390 161 0 161
59400 271 0 271
59410 210 0 210
59420 216 0 216
59430 261 0 261
59440 253 0 253
59450 271 0 271
59460 258 0 258
59470 353 0 353
59480 161 0 161
59490 253 0 253
59500 159 0 159
59510 142 0 142
59520 213 0 213
59530 160 0 160
59540 164 0 164
59550 267 0 267
59560 159 0 159
59570 322 0 322
59580 159 0 159
59590 221 0 221
59600 219 0 219
59610 106 0 106
59620 212 0 212
59630 207 0 207
59640 99 0 99
59650 189 0 189
59660 159 0 159
59670 212 0 212
59680 150 0 150
59690 300 0 300
59700 474 0 474
59710 312 0 312
59720 206 0 206
59730 153 0 153
59740 195 0 195
59750 154 0 154
59760 152 0 152
59770 154 0 154
59780 154 0 154
59790 163 0 163
59800 154 0 154
59810 153 0 153
59820 205 0 205
59830 152 0 152
59840 161 0 161
59850 207 0 207
59860 154 0 154
59870 216 0 216
59880 160 0 160
59890 216 0 216
59900 219 0 219
59910 160 0 160
59920 102 0 102
59930 155 0 155
59940 202 0 202
59950 213 0 213
59960 152 0 152
59970 207 0 207
59980 159 0 159
59990 155 0 155
60000 156 0 156
60010 193 0 193
60020 144 0 144
60030 101 0 101
60040 100 0 100
60050 154 0 154
60060 140 0 140
60070 238 0 238
60080 153 0 153
60090 406 0 406
60100 416 0 416
60110 797 0 797
60120 467 0 467
60130 159 0 159
60140 103 0 103
60150 248 0 248
60160 153 0 153
60170 206 0 206
60180 153 0 153
60190 207 0 207
60200 305 0 305
60210 303 0 303
60220 307 0 307
60230 364 0 364
60240 477 0 477
60250 940 0 940
60260 1292 0 1292
60270 2278 0 2278
60280 1806 0 1806
60290 1607 0 1607
60300 767 0 767
60310 1466 0 1466
60320 2712 0 2712
60330 3369 0 3369
60340 1849 0 1849
60350 1746 0 1746
60360 2222 0 2222
60370 4020 0 4020
60380 4519 0 4519
60390 4361 0 4361
60400 4752 0 4752
60410 3854 0 3854
60420 4274 0 4274
60430 4067 0 4067
60440 5689 0 5689
60450 5142 0 5142
60460 4320 0 4320
60470 1248 0 1248
60480 1579 0 1579
60490 1363 0 1363
60500 1226 0 1226
60510 1247 0 1247
60520 695 0 695
60530 265 0 265
60540 507 0 507
60550 721 0 721
60560 902 0 902
60570 907 0 907
60580 966 0 966
60590 818 0 818
60600 1057 0 1057
60610 1001 0 1001
60620 1100 0 1100
60630 1248 0 1248
60640 729 0 729
60650 423 0 423
60660 584 0 584
60670 633 0 633
60680 354 0 354
60690 458 0 458
60700 254 0 254
60710 260 0 260
60720 211 0 211
60730 161 0 161
60740 154 0 154
60750 205 0 205
60760 152 0 152
60770 155 0 155
60780 154 0 154
60790 140 0 140
60800 154 0 154
60810 270 0 270
60820 158 0 158
60830 202 0 202
60840 150 0 150
60850 153 0 153
60860 145 0 145
60870 140 0 140
60880 145 0 145
60890 194 0 194
60900 201 0 201
60910 212 0 212
60920 156 0 156
60930 153 0 153
60940 208 0 208
60950 149 0 149
60960 203 0 203
60970 162 0 162
60980 193 0 193
60990 141 0 141
61000 251 0 251
61010 155 0 155
61020 164 0 164
61030 161 0 161
61040 305 0 305
61050 862 0 862
61060 959 0 959
61070 371 0 371
61080 98 0 98
61090 202 0 202
61100 328 0 328
61110 246 0 246
61120 264 0 264
61130 146 0 146
61140 199 0 199
61150 155 0 155
61160 159 0 159
61170 214 0 214
61180 154 0 154
61190 154 0 154
61200 151 0 151
61210 149 0 149
61220 265 0 265
61230 153 0 153
61240 151 0 151
61250 212 0 212
61260 152 0 152
61270 266 0 266
61280 105 0 105
61290 147 0 147
61300 193 0 193
61310 151 0 151
61320 163 0 163
61330 204 0 204
61340 155 0 155
61350 200 0 200
61360 102 0 102
61370 210 0 210
61380 156 0 156
61390 161 0 161
61400 218 0 218
61410 205 0 205
61420 151 0 151
61430 202 0 202
61440 147 0 147
61450 139 0 139
61460 156 0 156
61470 156 0 156
61480 162 0 162
61490 209 0 209
61500 162 0 162
61510 145 0 145
61520 146 0 146
61530 209 0 209
61540 160 0 160
61550 161 0 161
61560 215 0 215
61570 203 0 203
61580 98 0 98
61590 157 0 157
61600 212 0 212
61610 153 0 153
61620 103 0 103
61630 242 0 242
61640 203 0 203
61650 204 0 204
61660 161 0 161
61670 213 0 213
61680 162 0 162
61690 214 0 214
61700 100 0 100
61710 193 0 193
61720 98 0 98
61730 145 0 145
61740 97 0 97
61750 192 0 192
61760 143 0 143
61770 209 0 209
61780 159 0 159
61790 161 0 161
61800 214 0 214
61810 161 0 161
61820 157 0 157
61830 153 0 153
61840 212 0 212
61850 162 0 162
61860 162 0 162
61870 153 0 153
61880 153 0 153
61890 201 0 201
61900 161 0 161
61910 160 0 160
61920 188 0 188
61930 160 0 160
61940 194 0 194
61950 103 0 103
61960 153 0 153
61970 195 0 195
61980 155 0 155
61990 205 0 205
62000 154 0 154
62010 156 0 156
62020 154 0 154
62030 154 0 154
62040 204 0 204
62050 153 0 153
62060 151 0 151
62070 153 0 153
62080 161 0 161
62090 156 0 156
62100 198 0 198
62110 102 0 102
62120 197 0 197
62130 104 0 104
62140 204 0 204
62150 196 0 196
62160 103 0 103
62170 147 0 147
62180 194 0 194
62190 194 0 194
62200 186 0 186
62210 97 0 97
62220 154 0 154
62230 206 0 206
62240 154 0 154
62250 148 0 148
62260 102 0 102
62270 214 0 214
62280 205 0 205
62290 152 0 152
62300 206 0 206
62310 213 0 213
62320 155 0 155
62330 204 0 204
62340 216 0 216
62350 146 0 146
62360 156 0 156
62370 154 0 154
62380 143 0 143
62390 206 0 206
62400 158 0 158
62410 210 0 210
62420 157 0 157
62430 191 0 191
62440 151 0 151
62450 159 0 159
62460 215 0 215
62470 155 0 155
62480 161 0 161
62490 157 0 157
62500 214 0 214
62510 153 0 153
62520 155 0 155
62530 215 0 215
62540 157 0 157
62550 161 0 161
62560 160 0 160
62570 214 0 214
62580 154 0 154
62590 152 0 152
62600 161 0 161
62610 206 0 206
62620 147 0 147
62630 145 0 145
62640 105 0 105
62650 213 0 213
62660 159 0 159
62670 156 0 156
62680 198 0 198
62690 200 0 200
62700 160 0 160
62710 216 0 216
62720 153 0 153
62730 209 0 209
62740 159 0 159
62750 205 0 205
62760 152 0 152
62770 193 0 193
62780 160 0 160
62790 103 0 103
62800 206 0 206
62810 154 0 154
62820 153 0 153
62830 201 0 201
62840 162 0 162
62850 204 0 204
62860 104 0 104
62870 206 0 206
62880 159 0 159
62890 157 0 157
62900 205 0 205
62910 259 0 259
62920 160 0 160
62930 216 0 216
62940 373 0 373
62950 442 0 442
62960 207 0 207
62970 205 0 205
62980 159 0 159
62990 219 0 219
63000 152 0 152
63010 151 0 151
63020 149 0 149
63030 157 0 157
63040 268 0 268
63050 153 0 153
63060 151 0 151
63070 152 0 152
63080 197 0 197
63090 152 0 152
63100 193 0 193
63110 151 0 151
63120 161 0 161
63130 146 0 146
63140 216 0 216
63150 154 0 154
63160 258 0 258
63170 151 0 151
63180 101 0 101
63190 267 0 267
63200 162 0 162
63210 214 0 214
63220 211 0 211
63230 154 0 154
63240 208 0 208
63250 161 0 161
63260 162 0 162
63270 202 0 202
63280 214 0 214
63290 162 0 162
63300 162 0 162
63310 217 0 217
63320 159 0 159
63330 164 0 164
63340 215 0 215
63350 208 0 208
63360 104 0 104
63370 216 0 216
63380 143 0 143
63390 253 0 253
63400 156 0 156
63410 149 0 149
63420 152 0 152
63430 161 0 161
63440 215 0 215
63450 213 0 213
63460 160 0 160
63470 192 0 192
63480 150 0 150
63490 155 0 155
63500 155 0 155
63510 215 0 215
63520 98 0 98
63530 145 0 145
63540 248 0 248
63550 204 0 204
63560 152 0 152
63570 163 0 163
63580 154 0 154
63590 97 0 97
63600 187 0 187
63610 151 0 151
63620 144 0 144
63630 206 0 206
63640 516 0 516
63650 311 0 311
63660 160 0 160
63670 162 0 162
63680 157 0 157
63690 146 0 146
63700 305 0 305
63710 205 0 205
63720 154 0 154
63730 156 0 156
63740 212 0 212
63750 159 0 159
63760 215 0 215
63770 161 0 161
63780 205 0 205
63790 108 0 108
63800 207 0 207
63810 212 0 212
63820 160 0 160
63830 163 0 163
63840 148 0 148
63850 144 0 144
63860 211 0 211
63870 156 0 156
63880 162 0 162
63890 207 0 207
63900 154 0 154
63910 154 0 154
63920 159 0 159
63930 209 0 209
63940 146 0 146
63950 201 0 201
63960 153 0 153
63970 216 0 216
63980 157 0 157
63990 371 0 371
64000 140 0 140
64010 215 0 215
64020 160 0 160
64030 147 0 147
64040 162 0 162
64050 218 0 218
64060 155 0 155
64070 145 0 145
64080 97 0 97
64090 141 0 141
64100 149 0 149
64110 146 0 146
64120 214 0 214
64130 163 0 163
64140 159 0 159
64150 219 0 219
64160 156 0 156
64170 158 0 158
64180 98 0 98
64190 142 0 142
64200 209 0 209
64210 214 0 214
64220 241 0 241
64230 480 96 576
64240 756 0 756
64250 963 0 963
64260 942 0 942
64270 883 0 883
64280 200 0 200
64290 150 0 150
64300 153 0 153
64310 211 0 211
64320 150 0 150
64330 311 0 311
64340 204 0 204
64350 161 0 161
64360 162 0 162
64370 196 0 196
64380 152 0 152
64390 150 0 150
64400 154 0 154
64410 215 0 215
64420 159 0 159
64430 207 0 207
64440 200 0 200
64450 161 0 161
64460 153 0 153
64470 201 0 201
64480 148 0 148
64490 150 0 150
64500 210 0 210
64510 204 0 204
64520 161 0 161
64530 205 0 205
64540 213 0 213
64550 219 0 219
64560 101 0 101
64570 216 0 216
64580 207 0 207
64590 96 0 96
64600 188 0 188
64610 150 0 150
64620 204 0 204
64630 104 0 104
64640 155 0 155
64650 208 0 208
64660 212 0 212
64670 143 0 143
64680 145 0 145
64690 194 0 194
64700 152 0 152
64710 160 0 160
64720 150 0 150
64730 315 0 315
64740 161 0 161
64750 156 0 156
64760 208 0 208
64770 152 0 152
64780 206 0 206
64790 208 104 312
64800 203 0 203
64810 94 0 94
64820 96 0 96
64830 149 0 149
64840 197 0 197
64850 159 0 159
64860 97 0 97
64870 193 0 193
64880 162 0 162
64890 216 0 216
64900 143 0 143
64910 199 0 199
64920 144 0 144
64930 207 0 207
64940 158 0 158
64950 160 0 160
64960 208 0 208
64970 154 0 154
64980 153 0 153
64990 154 0 154
65000 159 0 159
65010 207 0 207
65020 214 0 214
65030 208 0 208
65040 209 0 209
65050 155 0 155
65060 144 0 144
65070 149 0 149
65080 260 0 260
65090 210 0 210
65100 161 0 161
65110 95 0 95
65120 192 0 192
65130 151 0 151
65140 95 0 95
65150 94 0 94
65160 104 0 104
65170 139 0 139
65180 99 0 99
65190 238 0 238
65200 98 0 98
65210 95 0 95
65220 143 0 143
65230 241 0 241
65240 301 0 301
65250 209 0 209
65260 319 0 319
65270 214 0 214
65280 161 0 161
65290 147 0 147
65300 143 0 143
65310 193 0 193
65320 153 0 153
65330 206 0 206
65340 156 0 156
65350 156 0 156
65360 154 0 154
65370 153 0 153
65380 205 0 205
65390 154 0 154
65400 103 0 103
65410 263 0 263
65420 159 0 159
65430 213 0 213
65440 156 0 156
65450 154 0 154
65460 209 0 209
65470 160 0 160
65480 207 0 207
65490 160 0 160
65500 153 0 153
65510 237 0 237
65520 198 0 198
65530 154 0 154
65540 99 0 99
65550 145 0 145
65560 140 0 140
65570 143 0 143
65580 158 0 158
65590 160 0 160
65600 208 0 208
65610 144 0 144
65620 146 0 146
65630 214 0 214
65640 154 0 154
65650 160 0 160
65660 214 0 214
65670 153 0 153
65680 143 0 143
65690 143 0 143
65700 143 0 143
65710 93 0 93
65720 243 0 243
65730 154 0 154
65740 343 0 343
65750 151 0 151
65760 195 0 195
65770 193 0 193
65780 154 0 154
65790 152 0 152
65800 203 51 254
65810 152 0 152
65820 198 0 198
65830 257 0 257
65840 140 0 140
65850 150 0 150
65860 153 0 153
65870 208 0 208
65880 163 0 163
65890 162 0 162
65900 200 0 200
65910 96 0 96
65920 200 0 200
65930 147 0 147
65940 150 0 150
65950 194 0 194
65960 154 0 154
65970 161 0 161
65980 154 0 154
65990 154 0 154
66000 214 0 214
66010 163 0 163
66020 208 0 208
66030 160 0 160
66040 145 0 145
66050 208 0 208
66060 161 0 161
66070 154 0 154
66080 153 0 153
66090 145 0 145
66100 144 0 144
66110 206 0 206
66120 161 0 161
66130 150 0 150
66140 191 0 191
66150 153 0 153
66160 144 0 144
66170 153 0 153
66180 160 0 160
66190 155 0 155
66200 201 0 201
66210 155 0 155
66220 153 0 153
66230 151 0 151
66240 161 0 161
66250 211 0 211
66260 264 0 264
66270 159 0 159
66280 268 0 268
66290 103 0 103
66300 160 0 160
66310 210 0 210
66320 145 0 145
66330 144 0 144
66340 199 0 199
66350 215 0 215
66360 162 0 162
66370 156 0 156
66380 204 0 204
66390 154 0 154
66400 161 0 161
66410 154 0 154
66420 155 0 155
66430 204 0 204
66440 155 0 155
66450 106 0 106
66460 203 0 203
66470 207 0 207
66480 153 0 153
66490 155 0 155
66500 154 0 154
66510 162 0 162
66520 97 0 97
66530 187 0 187
66540 206 0 206
66550 158 0 158
66560 153 0 153
66570 148 0 148
66580 204 0 204
66590 152 0 152
66600 146 0 146
66610 211 0 211
66620 159 0 159
66630 162 0 162
66640 145 0 145
66650 211 0 211
66660 156 0 156
66670 156 0 156
66680 211 0 211
66690 161 0 161
66700 214 0 214
66710 103 0 103
66720 153 0 153
66730 196 0 196
66740 153 0 153
66750 145 0 145
66760 97 0 97
66770 254 0 254
66780 254 0 254
66790 211 0 211
66800 204 0 204
66810 159 0 159
66820 215 0 215
66830 107 0 107
66840 157 0 157
66850 215 0 215
66860 271 0 271
66870 381 0 381
66880 253 0 253
66890 152 0 152
66900 159 0 159
66910 210 0 210
66920 102 0 102
66930 205 0 205
66940 153 0 153
66950 198 0 198
66960 150 0 150
66970 144 0 144
66980 268 0 268
66990 312 0 312
67000 210 0 210
67010 365 0 365
67020 434 0 434
67030 157 0 157
67040 265 0 265
67050 383 0 383
67060 376 0 376
67070 313 0 313
67080 434 0 434
67090 208 0 208
67100 843 0 843
67110 279 0 279
67120 172 0 172
67130 226 0 226
67140 163 0 163
67150 165 0 165
67160 219 0 219
67170 161 0 161
67180 161 0 161
67190 213 0 213
67200 105 0 105
67210 198 0 198
67220 219 0 219
67230 164 0 164
67240 162 0 162
67250 161 0 161
67260 216 0 216
67270 154 0 154
67280 204 0 204
67290 264 0 264
67300 219 0 219
67310 156 0 156
67320 191 0 191
67330 154 0 154
67340 158 0 158
67350 207 0 207
67360 155 0 155
67370 156 0 156
67380 95 0 95
67390 199 0 199
67400 160 0 160
67410 208 0 208
67420 206 0 206
67430 205 0 205
67440 154 0 154
67450 155 0 155
67460 214 0 214
67470 145 0 145
67480 159 0 159
67490 162 0 162
67500 216 0 216
67510 160 0 160
67520 157 0 157
67530 200 0 200
67540 205 0 205
67550 103 0 103
67560 210 0 210
67570 160 0 160
67580 203 0 203
67590 155 0 155
67600 152 0 152
67610 160 0 160
67620 210 0 210
67630 155 0 155
67640 154 0 154
67650 210 0 210
67660 161 0 161
67670 158 0 158
67680 164 0 164
67690 161 0 161
67700 210 0 210
67710 103 0 103
67720 154 0 154
67730 145 0 145
67740 147 0 147
67750 268 0 268
67760 106 0 106
67770 161 0 161
67780 215 0 215
67790 161 0 161
67800 310 0 310
67810 305 0 305
67820 355 0 355
67830 360 0 360
67840 205 0 205
67850 204 0 204
67860 161 0 161
67870 214 0 214
67880 449 200 649
67890 394 0 394
67900 214 0 214
67910 221 0 221
67920 265 0 265
67930 798 0 798
67940 976 0 976
67950 1304 0 1304
67960 2026 0 2026
67970 2595 0 2595
67980 3797 0 3797
67990 3998 0 3998
68000 4212 0 4212
68010 4182 0 4182
68020 4121 0 4121
68030 4331 0 4331
68040 4249 0 4249
68050 4164 0 4164
68060 3932 0 3932
68070 4209 0 4209
68080 4208 0 4208
68090 1656 0 1656
68100 679 0 679
68110 672 0 672
68120 851 0 851
68130 767 0 767
68140 475 0 475
68150 401 0 401
68160 269 0 269
68170 269 0 269
68180 312 0 312
68190 265 0 265
68200 213 0 213
68210 262 0 262
68220 265 0 265
68230 263 0 263
68240 213 0 213
68250 255 0 255
68260 254 0 254
68270 257 0 257
68280 263 0 263
68290 213 0 213
68300 267 0 267
68310 144 0 144
68320 145 0 145
68330 192 0 192
68340 161 0 161
68350 157 0 157
68360 273 0 273
68370 262 0 262
68380 213 0 213
68390 156 0 156
68400 205 0 205
68410 159 0 159
68420 215 0 215
68430 162 0 162
68440 155 0 155
68450 240 0 240
68460 202 0 202
68470 156 0 156
68480 154 0 154
68490 104 0 104
68500 222 0 222
68510 196 0 196
68520 213 0 213
68530 155 0 155
68540 208 0 208
68550 158 0 158
68560 161 0 161
68570 209 0 209
68580 155 0 155
68590 217 0 217
68600 162 0 162
68610 161 0 161
68620 145 0 145
68630 207 0 207
68640 159 0 159
68650 147 0 147
68660 95 0 95
68670 96 0 96
68680 193 0 193
68690 154 0 154
68700 154 0 154
68710 211 0 211
68720 104 0 104
68730 197 0 197
68740 162 0 162
68750 312 0 312
68760 151 50 201
68770 149 0 149
68780 148 0 148
68790 100 0 100
68800 198 0 198
68810 153 0 153
68820 202 0 202
68830 151 0 151
68840 152 0 152
68850 144 0 144
68860 208 0 208
68870 152 0 152
68880 200 0 200
68890 206 0 206
68900 103 0 103
68910 205 0 205
68920 214 0 214
68930 154 0 154
68940 161 0 161
68950 214 0 214
68960 157 0 157
68970 154 0 154
68980 153 0 153
68990 215 0 215
69000 161 0 161
69010 155 0 155
69020 215 0 215
69030 154 0 154
69040 99 0 99
69050 197 0 197
69060 162 0 162
69070 212 0 212
69080 214 0 214
69090 149 0 149
69100 162 0 162
69110 193 0 193
69120 153 0 153
69130 197 0 197
69140 155 0 155
69150 258 0 258
69160 209 0 209
69170 211 0 211
69180 162 0 162
69190 201 0 201
69200 100 0 100
69210 154 0 154
69220 211 0 211
69230 157 0 157
69240 157 0 157
69250 162 0 162
69260 152 0 152
69270 190 0 190
69280 154 0 154
69290 104 0 104
69300 204 0 204
69310 195 0 195
69320 154 0 154
69330 151 0 151
69340 163 0 163
69350 213 0 213
69360 161 0 161
69370 162 0 162
69380 151 0 151
69390 204 0 204
69400 206 0 206
69410 204 0 204
69420 154 0 154
69430 150 0 150
69440 216 0 216
69450 149 0 149
69460 214 0 214
69470 155 0 155
69480 155 0 155
69490 208 0 208
69500 154 0 154
69510 151 0 151
69520 154 0 154
69530 153 0 153
69540 151 0 151
69550 161 0 161
69560 216 0 216
69570 156 0 156
69580 154 0 154
69590 206 0 206
69600 163 0 163
69610 160 0 160
69620 194 0 194
69630 160 0 160
69640 157 0 157
69650 147 0 147
69660 150 0 150
69670 210 0 210
69680 155 0 155
69690 156 0 156
69700 162 0 162
69710 208 0 208
69720 160 0 160
69730 216 0 216
69740 97 0 97
69750 197 0 197
69760 153 0 153
69770 160 0 160
69780 155 0 155
69790 194 0 194
69800 214 0 214
69810 158 0 158
69820 154 0 154
69830 190 0 190
69840 149 0 149
69850 156 0 156
69860 154 0 154
69870 147 0 147
69880 49 0 49
69890 151 0 151
69900 145 0 145
69910 303 0 303
69920 462 0 462
69930 455 0 455
69940 194 0 194
69950 194 0 194
69960 197 0 197
69970 152 0 152
69980 102 0 102
69990 209 0 209
70000 162 0 162
70010 162 0 162
70020 157 0 157
70030 200 0 200
70040 153 0 153
70050 153 0 153
70060 145 0 145
70070 144 0 144
70080 195 0 195
70090 161 0 161
70100 160 0 160
70110 162 0 162
70120 148 0 148
70130 208 0 208
70140 150 0 150
70150 151 0 151
70160 267 0 267
70170 159 0 159
70180 214 0 214
70190 144 0 144
70200 191 0 191
70210 142 0 142
70220 155 0 155
70230 162 0 162
70240 258 0 258
70250 153 0 153
70260 146 0 146
70270 215 0 215
70280 155 0 155
70290 161 0 161
70300 154 0 154
70310 102 0 102
70320 209 0 209
70330 155 0 155
70340 154 0 154
70350 212 0 212
70360 148 0 148
70370 154 0 154
70380 161 0 161
70390 157 0 157
70400 205 0 205
70410 104 0 104
70420 210 0 210
70430 350 0 350
70440 214 0 214
70450 309 0 309
70460 506 0 506
70470 373 0 373
70480 406 0 406
70490 150 0 150
70500 213 0 213
70510 152 0 152
70520 194 0 194
70530 200 0 200
70540 207 0 207
70550 310 0 310
70560 157 0 157
70570 202 0 202
70580 155 0 155
70590 157 0 157
70600 199 0 199
70610 210 0 210
70620 314 0 314
70630 363 0 363
70640 378 0 378
70650 306 0 306
70660 587 0 587
70670 1123 0 1123
70680 973 0 973
70690 263 0 263
70700 204 0 204
70710 244 0 244
70720 257 0 257
70730 267 0 267
70740 196 0 196
70750 254 0 254
70760 308 0 308
70770 426 0 426
70780 515 0 515
70790 717 0 717
70800 266 0 266
70810 264 0 264
70820 163 0 163
70830 163 0 163
70840 197 0 197
70850 48 0 48
70860 192 0 192
70870 202 0 202
70880 152 0 152
70890 153 0 153
70900 154 0 154
70910 159 0 159
70920 155 0 155
70930 202 0 202
70940 201 0 201
70950 884 0 884
70960 907 0 907
70970 202 0 202
70980 157 0 157
70990 160 0 160
71000 205 0 205
71010 254 0 254
71020 353 0 353
71030 213 0 213
71040 196 0 196
71050 154 0 154
71060 103 0 103
71070 215 0 215
71080 213 0 213
71090 195 0 195
71100 105 0 105
71110 313 0 313
71120 761 0 761
71130 503 0 503
71140 151 0 151
71150 189 0 189
71160 160 0 160
71170 161 0 161
71180 204 0 204
71190 199 0 199
71200 214 0 214
71210 154 0 154
71220 103 0 103
71230 215 0 215
71240 194 0 194
71250 154 0 154
71260 156 0 156
71270 213 0 213
71280 154 0 154
71290 154 0 154
71300 149 0 149
71310 202 0 202
71320 159 0 159
71330 200 0 200
71340 154 0 154
71350 140 0 140
71360 213 0 213
71370 163 0 163
71380 154 0 154
71390 154 0 154
71400 203 0 203
71410 156 0 156
71420 103 0 103
71430 205 0 205
71440 97 0 97
71450 191 0 191
71460 199 0 199
71470 206 0 206
71480 214 0 214
71490 152 0 152
71500 198 0 198
71510 153 0 153
71520 154 0 154
71530 207 0 207
71540 150 0 150
71550 202 0 202
71560 152 0 152
71570 153 0 153
71580 207 0 207
71590 105 0 105
71600 151 0 151
71610 213 0 213
71620 161 0 161
71630 213 0 213
71640 103 0 103
71650 151 0 151
71660 258 0 258
71670 213 0 213
71680 207 0 207
71690 213 0 213
71700 265 0 265
71710 212 0 212
71720 254 0 254
71730 256 0 256
71740 245 0 245
71750 153 0 153
71760 209 0 209
71770 151 0 151
71780 154 0 154
71790 200 0 200
71800 162 0 162
71810 103 0 103
71820 268 0 268
71830 157 0 157
71840 162 0 162
71850 96 0 96
71860 200 0 200
71870 206 0 206
71880 102 0 102
71890 208 0 208
71900 142 0 142
71910 207 0 207
71920 104 0 104
71930 158 0 158
71940 208 0 208
71950 442 0 442
71960 102 0 102
71970 207 0 207
71980 255 0 255
71990 373 0 373
72000 146 0 146
72010 208 0 208
72020 160 0 160
72030 153 0 153
72040 155 0 155
72050 211 0 211
72060 158 0 158
72070 154 0 154
72080 205 0 205
72090 160 0 160
72100 144 0 144
72110 152 0 152
72120 204 0 204
72130 161 0 161
72140 202 0 202
72150 161 0 161
72160 154 0 154
72170 196 0 196
72180 139 0 139
72190 162 0 162
72200 161 0 161
72210 203 0 203
72220 151 0 151
72230 186 0 186
72240 154 0 154
72250 210 0 210
72260 98 0 98
72270 152 0 152
72280 267 0 267
72290 162 0 162
72300 154 0 154
72310 201 0 201
72320 104 0 104
72330 146 0 146
72340 211 0 211
72350 159 0 159
72360 154 0 154
72370 192 0 192
72380 153 0 153
72390 159 0 159
72400 154 0 154
72410 144 0 144
72420 151 0 151
72430 162 0 162
72440 206 0 206
72450 156 0 156
72460 160 0 160
72470 209 0 209
72480 146 0 146
72490 144 0 144
72500 303 0 303
72510 213 0 213
72520 156 0 156
72530 155 0 155
72540 160 0 160
72550 209 0 209
72560 160 0 160
72570 236 0 236
72580 207 0 207
72590 213 0 213
72600 154 0 154
72610 154 0 154
72620 151 0 151
72630 202 0 202
72640 158 0 158
72650 212 0 212
72660 193 0 193
72670 103 0 103
72680 155 0 155
72690 210 0 210
72700 154 0 154
72710 160 0 160
72720 152 0 152
72730 198 0 198
72740 160 0 160
72750 204 0 204
72760 161 0 161
72770 212 0 212
72780 157 0 157
72790 155 0 155
72800 197 0 197
72810 154 0 154
72820 157 0 157
72830 210 0 210
72840 161 0 161
72850 202 0 202
72860 159 0 159
72870 153 0 153
72880 156 0 156
72890 150 0 150
72900 154 0 154
72910 211 0 211
72920 160 0 160
72930 161 0 161
72940 211 0 211
72950 150 0 150
72960 153 0 153
72970 159 0 159
72980 163 0 163
72990 204 0 204
73000 97 0 97
73010 201 0 201
73020 255 0 255
73030 153 0 153
73040 192 0 192
73050 190 0 190
73060 150 0 150
